source,target
South Sudan,Cote d'Ivoire
American Samoa,Cote d'Ivoire
Central Sub-Saharan Africa,Cote d'Ivoire
New Zealand,Cote d'Ivoire
Uganda,Cote d'Ivoire
Fiji,Cote d'Ivoire
Yemen,Cote d'Ivoire
Senegal,Cote d'Ivoire
Burkina Faso,Cote d'Ivoire
Scotland,Cote d'Ivoire
Bahamas,Kiribati
Northern Ireland,Kiribati
Northern Mariana Islands,Kiribati
United States Virgin Islands,Kiribati
Turkey,Kiribati
Tonga,Kiribati
Peru,Kiribati
Romania,Kiribati
Niger,Kiribati
Djibouti,Kiribati
Kenya,Kiribati
New Zealand,Kiribati
Ireland,Kiribati
Turkmenistan,Kiribati
South Sudan,Kiribati
Sub-Saharan Africa,Kiribati
Burkina Faso,Kiribati
Gabon,Kiribati
Panama,Kiribati
Barbados,Kiribati
Guinea-Bissau,Kiribati
Iran,Kiribati
Australia,Kiribati
North Korea,Kiribati
Tropical Latin America,Kiribati
Bahrain,Kiribati
Honduras,Kiribati
Vietnam,Kiribati
Grenada,Kiribati
Malta,Kiribati
Latin America and Caribbean,Kiribati
Japan,Kiribati
Andean Latin America,Kiribati
Brazil,Kiribati
Tanzania,Kiribati
High-income,Kiribati
Australasia,Kiribati
Somalia,Kiribati
Afghanistan,Kiribati
Malawi,Kiribati
Israel,Kiribati
Nicaragua,Kiribati
Democratic Republic of Congo,Kiribati
American Samoa,Kiribati
Mali,Kiribati
Canada,Kiribati
Bermuda,Kiribati
Syria,Kiribati
United Kingdom,Kiribati
Wales,Kiribati
Uganda,Kiribati
Cyprus,Kiribati
Spain,Kiribati
Antigua and Barbuda,Kiribati
Yemen,Kiribati
Macedonia,Kiribati
Algeria,Kiribati
Fiji,Kiribati
Bolivia,Kiribati
Indonesia,Kiribati
Greece,Kiribati
Mongolia,Kiribati
Mauritania,Kiribati
Lithuania,Kiribati
Senegal,Kiribati
Central Asia,Kiribati
Nigeria,Kiribati
Kuwait,Kiribati
Belarus,Kiribati
Dominica,Kiribati
Cambodia,Kiribati
Tajikistan,Kiribati
Scotland,Kiribati
Saint Lucia,Kiribati
Uzbekistan,Kiribati
Morocco,Kiribati
Western Sub-Saharan Africa,Kiribati
Montenegro,Kiribati
Eastern Europe,Kiribati
England,Kiribati
Oman,Kiribati
Netherlands,Kiribati
Tunisia,Kiribati
Malaysia,Kiribati
Central Sub-Saharan Africa,Kiribati
High SDI,Kiribati
Central African Republic,Kiribati
Lebanon,Kiribati
North Africa and Middle East,Kiribati
Sudan,Kiribati
Palestine,Kiribati
Spain,Tonga
Uganda,Tonga
Romania,Tonga
Yemen,Tonga
Australia,Tonga
Mali,Tonga
Grenada,Tonga
North Africa and Middle East,Tonga
Central African Republic,Tonga
Eastern Europe,Tonga
Somalia,Tonga
Syria,Tonga
Sudan,Tonga
Antigua and Barbuda,Tonga
Nigeria,Tonga
Tunisia,Tonga
Bahamas,Tonga
Central Asia,Tonga
High-income,Tonga
Oman,Tonga
Tanzania,Tonga
Lithuania,Tonga
South Sudan,Tonga
Iran,Tonga
Ireland,Tonga
Dominica,Tonga
Mongolia,Tonga
Indonesia,Tonga
Greece,Tonga
Malawi,Tonga
North Korea,Tonga
Afghanistan,Tonga
Fiji,Tonga
Bermuda,Tonga
Cyprus,Tonga
Barbados,Tonga
Tropical Latin America,Tonga
Belarus,Tonga
Malta,Tonga
England,Tonga
Gabon,Tonga
Uzbekistan,Tonga
Democratic Republic of Congo,Tonga
Morocco,Tonga
Latin America and Caribbean,Tonga
Central Sub-Saharan Africa,Tonga
American Samoa,Tonga
Brazil,Tonga
Netherlands,Tonga
Kenya,Tonga
Australasia,Tonga
Northern Mariana Islands,Tonga
United Kingdom,Tonga
Honduras,Tonga
Canada,Tonga
Turkey,Tonga
Burkina Faso,Tonga
Northern Ireland,Tonga
Palestine,Tonga
Japan,Tonga
Bahrain,Tonga
Nicaragua,Tonga
Israel,Tonga
Western Sub-Saharan Africa,Tonga
Lebanon,Tonga
Niger,Tonga
Algeria,Tonga
Guinea-Bissau,Tonga
Senegal,Tonga
Turkmenistan,Tonga
Bolivia,Tonga
Panama,Tonga
Malaysia,Tonga
Andean Latin America,Tonga
New Zealand,Tonga
Scotland,Tonga
Cambodia,Tonga
Kuwait,Tonga
Macedonia,Tonga
Tajikistan,Tonga
High SDI,Tonga
Saint Lucia,Tonga
Peru,Tonga
Vietnam,Tonga
Wales,Tonga
United States Virgin Islands,Tonga
Montenegro,Tonga
Sub-Saharan Africa,Tonga
Mauritania,Tonga
Djibouti,Tonga
Nigeria,Dominica
Somalia,Dominica
Northern Mariana Islands,Dominica
Central Asia,Dominica
Palestine,Dominica
Fiji,Dominica
Kuwait,Dominica
American Samoa,Dominica
Turkmenistan,Dominica
Nicaragua,Dominica
Tanzania,Dominica
United States Virgin Islands,Dominica
Malaysia,Dominica
Italy,Dominica
Lebanon,Dominica
Barbados,Dominica
Uganda,Dominica
Eastern Europe,Dominica
Yemen,Dominica
Honduras,Dominica
Guinea-Bissau,Dominica
Greece,Dominica
Tajikistan,Dominica
Gabon,Dominica
Afghanistan,Dominica
Macedonia,Dominica
Montenegro,Dominica
Japan,Dominica
Indonesia,Dominica
Mali,Dominica
High SDI,Dominica
Tropical Latin America,Dominica
Kenya,Dominica
New Zealand,Dominica
Andean Latin America,Dominica
Djibouti,Dominica
Spain,Dominica
Mauritania,Dominica
United Kingdom,Dominica
Oman,Dominica
Belarus,Dominica
North Korea,Dominica
Algeria,Dominica
Uzbekistan,Dominica
England,Dominica
Sudan,Dominica
Panama,Dominica
Burkina Faso,Dominica
Israel,Dominica
South Sudan,Dominica
Morocco,Dominica
Niger,Dominica
Peru,Dominica
Lithuania,Dominica
Ireland,Dominica
Bermuda,Dominica
Wales,Dominica
Vietnam,Dominica
Central Sub-Saharan Africa,Dominica
Netherlands,Dominica
Antigua and Barbuda,Dominica
North Africa and Middle East,Dominica
Brazil,Dominica
Romania,Dominica
Senegal,Dominica
Bolivia,Dominica
Sub-Saharan Africa,Dominica
Malawi,Dominica
Turkey,Dominica
Malta,Dominica
Cambodia,Dominica
Western Sub-Saharan Africa,Dominica
Bahrain,Dominica
Tunisia,Dominica
Bahamas,Dominica
Latin America and Caribbean,Dominica
High-income,Dominica
Scotland,Dominica
Central African Republic,Dominica
Iran,Dominica
Canada,Dominica
Australia,Dominica
Mongolia,Dominica
Democratic Republic of Congo,Dominica
Saint Lucia,Dominica
Northern Ireland,Dominica
Cyprus,Dominica
Syria,Dominica
Australasia,Dominica
Grenada,Dominica
Montenegro,Central African Republic
South Sudan,Central African Republic
Guinea-Bissau,Central African Republic
Italy,Central African Republic
Mauritania,Central African Republic
Australia,Central African Republic
Tajikistan,Central African Republic
Scotland,Central African Republic
Vietnam,Central African Republic
Algeria,Central African Republic
Latin America and Caribbean,Central African Republic
Lebanon,Central African Republic
New Zealand,Central African Republic
Greece,Central African Republic
Peru,Central African Republic
Barbados,Central African Republic
Bermuda,Central African Republic
Andean Latin America,Central African Republic
North Korea,Central African Republic
Spain,Central African Republic
Kuwait,Central African Republic
Mali,Central African Republic
Djibouti,Central African Republic
Burkina Faso,Central African Republic
Sub-Saharan Africa,Central African Republic
Wales,Central African Republic
Central Asia,Central African Republic
Northern Mariana Islands,Central African Republic
Malta,Central African Republic
Uganda,Central African Republic
Antigua and Barbuda,Central African Republic
Bahrain,Central African Republic
Tanzania,Central African Republic
Cyprus,Central African Republic
Palestine,Central African Republic
Macedonia,Central African Republic
Niger,Central African Republic
Turkey,Central African Republic
Netherlands,Central African Republic
Malaysia,Central African Republic
United States Virgin Islands,Central African Republic
Japan,Central African Republic
Ireland,Central African Republic
Kenya,Central African Republic
Afghanistan,Central African Republic
Sudan,Central African Republic
Uzbekistan,Central African Republic
Eastern Europe,Central African Republic
North Africa and Middle East,Central African Republic
Israel,Central African Republic
Iran,Central African Republic
Yemen,Central African Republic
Nigeria,Central African Republic
Honduras,Central African Republic
England,Central African Republic
Syria,Central African Republic
Central Sub-Saharan Africa,Central African Republic
Indonesia,Central African Republic
High-income,Central African Republic
Western Sub-Saharan Africa,Central African Republic
Northern Ireland,Central African Republic
Democratic Republic of Congo,Central African Republic
High SDI,Central African Republic
Bolivia,Central African Republic
Nicaragua,Central African Republic
Belarus,Central African Republic
Malawi,Central African Republic
Morocco,Central African Republic
United Kingdom,Central African Republic
Canada,Central African Republic
American Samoa,Central African Republic
Gabon,Central African Republic
Brazil,Central African Republic
Panama,Central African Republic
Somalia,Central African Republic
Grenada,Central African Republic
Oman,Central African Republic
Bahamas,Central African Republic
Lithuania,Central African Republic
Tropical Latin America,Central African Republic
Senegal,Central African Republic
Fiji,Central African Republic
Cambodia,Central African Republic
Tunisia,Central African Republic
Saint Lucia,Central African Republic
Romania,Central African Republic
Turkmenistan,Central African Republic
Australasia,Central African Republic
Mongolia,Central African Republic
Morocco,Uzbekistan
Somalia,Uzbekistan
Turkmenistan,Uzbekistan
Tanzania,Uzbekistan
United Kingdom,Uzbekistan
Senegal,Uzbekistan
Saint Lucia,Uzbekistan
Fiji,Uzbekistan
Sudan,Uzbekistan
Malta,Uzbekistan
Tropical Latin America,Uzbekistan
Ireland,Uzbekistan
Indonesia,Uzbekistan
Kenya,Uzbekistan
Antigua and Barbuda,Uzbekistan
Barbados,Uzbekistan
Spain,Uzbekistan
Bolivia,Uzbekistan
Canada,Uzbekistan
Mauritania,Uzbekistan
Niger,Uzbekistan
Panama,Uzbekistan
Palestine,Uzbekistan
Romania,Uzbekistan
Sub-Saharan Africa,Uzbekistan
Comoros,Uzbekistan
Andean Latin America,Uzbekistan
Scotland,Uzbekistan
American Samoa,Uzbekistan
Lithuania,Uzbekistan
Yemen,Uzbekistan
Guinea-Bissau,Uzbekistan
Lebanon,Uzbekistan
Tunisia,Uzbekistan
Central Asia,Uzbekistan
High SDI,Uzbekistan
Cyprus,Uzbekistan
England,Uzbekistan
Peru,Uzbekistan
Cambodia,Uzbekistan
Djibouti,Uzbekistan
Burkina Faso,Uzbekistan
Bermuda,Uzbekistan
Vietnam,Uzbekistan
Israel,Uzbekistan
Wales,Uzbekistan
Nigeria,Uzbekistan
Bahrain,Uzbekistan
Malaysia,Uzbekistan
Iran,Uzbekistan
North Korea,Uzbekistan
New Zealand,Uzbekistan
Mongolia,Uzbekistan
Honduras,Uzbekistan
Kuwait,Uzbekistan
Australia,Uzbekistan
Japan,Uzbekistan
Turkey,Uzbekistan
Syria,Uzbekistan
Greece,Uzbekistan
Nicaragua,Uzbekistan
Central Sub-Saharan Africa,Uzbekistan
Northern Ireland,Uzbekistan
Belarus,Uzbekistan
High-income,Uzbekistan
Gabon,Uzbekistan
Netherlands,Uzbekistan
Tajikistan,Uzbekistan
Oman,Uzbekistan
Grenada,Uzbekistan
South Sudan,Uzbekistan
Afghanistan,Uzbekistan
Malawi,Uzbekistan
Italy,Uzbekistan
United States Virgin Islands,Uzbekistan
Montenegro,Uzbekistan
Western Sub-Saharan Africa,Uzbekistan
Uganda,Uzbekistan
Latin America and Caribbean,Uzbekistan
Mali,Uzbekistan
Australasia,Uzbekistan
Macedonia,Uzbekistan
Northern Mariana Islands,Uzbekistan
Brazil,Uzbekistan
Eastern Europe,Uzbekistan
Democratic Republic of Congo,Uzbekistan
Bahamas,Uzbekistan
North Africa and Middle East,Uzbekistan
Algeria,Uzbekistan
Malaysia,Andean Latin America
Scotland,Andean Latin America
Central Sub-Saharan Africa,Andean Latin America
Saint Lucia,Andean Latin America
Gabon,Andean Latin America
Romania,Andean Latin America
Spain,Andean Latin America
Turkey,Andean Latin America
High-income,Andean Latin America
Australia,Andean Latin America
Italy,Andean Latin America
Syria,Andean Latin America
Malawi,Andean Latin America
Canada,Andean Latin America
Uganda,Andean Latin America
Panama,Andean Latin America
Cyprus,Andean Latin America
Ireland,Andean Latin America
Nicaragua,Andean Latin America
Turkmenistan,Andean Latin America
Indonesia,Andean Latin America
Malta,Andean Latin America
United Kingdom,Andean Latin America
Kuwait,Andean Latin America
High SDI,Andean Latin America
Macedonia,Andean Latin America
Central Asia,Andean Latin America
Bermuda,Andean Latin America
Afghanistan,Andean Latin America
Democratic Republic of Congo,Andean Latin America
Senegal,Andean Latin America
Sub-Saharan Africa,Andean Latin America
Tropical Latin America,Andean Latin America
Bolivia,Andean Latin America
Vietnam,Andean Latin America
Latin America and Caribbean,Andean Latin America
South Sudan,Andean Latin America
Israel,Andean Latin America
Montenegro,Andean Latin America
Nigeria,Andean Latin America
Lebanon,Andean Latin America
Japan,Andean Latin America
Northern Ireland,Andean Latin America
New Zealand,Andean Latin America
Belarus,Andean Latin America
England,Andean Latin America
Iran,Andean Latin America
Grenada,Andean Latin America
Australasia,Andean Latin America
Eastern Europe,Andean Latin America
Guinea-Bissau,Andean Latin America
Comoros,Andean Latin America
Yemen,Andean Latin America
Netherlands,Andean Latin America
Algeria,Andean Latin America
Somalia,Andean Latin America
Wales,Andean Latin America
Honduras,Andean Latin America
United States Virgin Islands,Andean Latin America
Oman,Andean Latin America
Burkina Faso,Andean Latin America
Sudan,Andean Latin America
Antigua and Barbuda,Andean Latin America
American Samoa,Andean Latin America
Djibouti,Andean Latin America
Palestine,Andean Latin America
Tanzania,Andean Latin America
Brazil,Andean Latin America
Greece,Andean Latin America
Barbados,Andean Latin America
Cambodia,Andean Latin America
North Africa and Middle East,Andean Latin America
Mali,Andean Latin America
Peru,Andean Latin America
Bahamas,Andean Latin America
North Korea,Andean Latin America
Mauritania,Andean Latin America
Lithuania,Andean Latin America
Niger,Andean Latin America
Morocco,Andean Latin America
Tunisia,Andean Latin America
Tajikistan,Andean Latin America
Kenya,Andean Latin America
Fiji,Andean Latin America
Mongolia,Andean Latin America
Western Sub-Saharan Africa,Andean Latin America
Northern Mariana Islands,Andean Latin America
Bahrain,Andean Latin America
Honduras,Japan
Grenada,Japan
Oman,Japan
Vietnam,Japan
Yemen,Japan
Brazil,Japan
Turkmenistan,Japan
Bolivia,Japan
Turkey,Japan
Saint Lucia,Japan
Somalia,Japan
Panama,Japan
Nicaragua,Japan
Burkina Faso,Japan
Macedonia,Japan
Malaysia,Japan
North Africa and Middle East,Japan
Malta,Japan
Mongolia,Japan
Uganda,Japan
Bahrain,Japan
Comoros,Japan
New Zealand,Japan
Central Asia,Japan
Greece,Japan
Guinea-Bissau,Japan
Latin America and Caribbean,Japan
Indonesia,Japan
Wales,Japan
Spain,Japan
Senegal,Japan
Israel,Japan
North Korea,Japan
Mauritania,Japan
Gabon,Japan
Fiji,Japan
Sub-Saharan Africa,Japan
El Salvador,Japan
Morocco,Japan
Cyprus,Japan
Djibouti,Japan
Nigeria,Japan
Lebanon,Japan
Haiti,Japan
Eastern Europe,Japan
Western Sub-Saharan Africa,Japan
Scotland,Japan
Niger,Japan
Peru,Japan
Central Sub-Saharan Africa,Japan
Romania,Japan
Tanzania,Japan
Syria,Japan
High-income,Japan
Tropical Latin America,Japan
American Samoa,Japan
Barbados,Japan
Bahamas,Japan
Kuwait,Japan
Tunisia,Japan
Montenegro,Japan
Lithuania,Japan
Italy,Japan
Tajikistan,Japan
Kenya,Japan
Belarus,Japan
Antigua and Barbuda,Japan
Sudan,Japan
Ireland,Japan
Canada,Japan
Australasia,Japan
England,Japan
Afghanistan,Japan
Democratic Republic of Congo,Japan
United States Virgin Islands,Japan
Palestine,Japan
United Kingdom,Japan
Algeria,Japan
Netherlands,Japan
Northern Mariana Islands,Japan
Bermuda,Japan
Australia,Japan
Cambodia,Japan
Iran,Japan
Northern Ireland,Japan
Mali,Japan
Malawi,Japan
South Sudan,Japan
High SDI,Japan
Somalia,Northern Mariana Islands
Canada,Northern Mariana Islands
Bahamas,Northern Mariana Islands
Northern Ireland,Northern Mariana Islands
Iran,Northern Mariana Islands
Niger,Northern Mariana Islands
Australia,Northern Mariana Islands
England,Northern Mariana Islands
Senegal,Northern Mariana Islands
Nigeria,Northern Mariana Islands
Australasia,Northern Mariana Islands
Italy,Northern Mariana Islands
American Samoa,Northern Mariana Islands
Montenegro,Northern Mariana Islands
Lebanon,Northern Mariana Islands
Afghanistan,Northern Mariana Islands
El Salvador,Northern Mariana Islands
Guinea-Bissau,Northern Mariana Islands
Wales,Northern Mariana Islands
Central Sub-Saharan Africa,Northern Mariana Islands
Honduras,Northern Mariana Islands
Malawi,Northern Mariana Islands
Central Asia,Northern Mariana Islands
South Sudan,Northern Mariana Islands
Tunisia,Northern Mariana Islands
Morocco,Northern Mariana Islands
Turkmenistan,Northern Mariana Islands
Peru,Northern Mariana Islands
Malta,Northern Mariana Islands
United States Virgin Islands,Northern Mariana Islands
Cyprus,Northern Mariana Islands
Algeria,Northern Mariana Islands
Cambodia,Northern Mariana Islands
North Africa and Middle East,Northern Mariana Islands
Palestine,Northern Mariana Islands
Turkey,Northern Mariana Islands
Burkina Faso,Northern Mariana Islands
Western Sub-Saharan Africa,Northern Mariana Islands
Sub-Saharan Africa,Northern Mariana Islands
Bermuda,Northern Mariana Islands
Spain,Northern Mariana Islands
Kenya,Northern Mariana Islands
Mali,Northern Mariana Islands
Vietnam,Northern Mariana Islands
Brazil,Northern Mariana Islands
Grenada,Northern Mariana Islands
Democratic Republic of Congo,Northern Mariana Islands
Ireland,Northern Mariana Islands
Scotland,Northern Mariana Islands
Bahrain,Northern Mariana Islands
Mauritania,Northern Mariana Islands
Malaysia,Northern Mariana Islands
Macedonia,Northern Mariana Islands
Bolivia,Northern Mariana Islands
Sudan,Northern Mariana Islands
Greece,Northern Mariana Islands
High-income,Northern Mariana Islands
Panama,Northern Mariana Islands
Syria,Northern Mariana Islands
Lithuania,Northern Mariana Islands
Nicaragua,Northern Mariana Islands
Latin America and Caribbean,Northern Mariana Islands
Oman,Northern Mariana Islands
Comoros,Northern Mariana Islands
Uganda,Northern Mariana Islands
Tropical Latin America,Northern Mariana Islands
Belarus,Northern Mariana Islands
Tajikistan,Northern Mariana Islands
Indonesia,Northern Mariana Islands
Saint Lucia,Northern Mariana Islands
Eastern Europe,Northern Mariana Islands
Gabon,Northern Mariana Islands
Djibouti,Northern Mariana Islands
New Zealand,Northern Mariana Islands
Barbados,Northern Mariana Islands
Israel,Northern Mariana Islands
High SDI,Northern Mariana Islands
Mongolia,Northern Mariana Islands
Kuwait,Northern Mariana Islands
United Kingdom,Northern Mariana Islands
Netherlands,Northern Mariana Islands
Yemen,Northern Mariana Islands
Antigua and Barbuda,Northern Mariana Islands
Haiti,Northern Mariana Islands
Fiji,Northern Mariana Islands
North Korea,Northern Mariana Islands
Romania,Northern Mariana Islands
Tanzania,Northern Mariana Islands
Turkmenistan,Western Sub-Saharan Africa
Romania,Western Sub-Saharan Africa
Tajikistan,Western Sub-Saharan Africa
Oman,Western Sub-Saharan Africa
Saint Lucia,Western Sub-Saharan Africa
Gabon,Western Sub-Saharan Africa
Macedonia,Western Sub-Saharan Africa
Panama,Western Sub-Saharan Africa
Senegal,Western Sub-Saharan Africa
Tropical Latin America,Western Sub-Saharan Africa
Bahrain,Western Sub-Saharan Africa
American Samoa,Western Sub-Saharan Africa
Turkey,Western Sub-Saharan Africa
Algeria,Western Sub-Saharan Africa
Netherlands,Western Sub-Saharan Africa
Fiji,Western Sub-Saharan Africa
High-income,Western Sub-Saharan Africa
Antigua and Barbuda,Western Sub-Saharan Africa
Tanzania,Western Sub-Saharan Africa
Morocco,Western Sub-Saharan Africa
Tunisia,Western Sub-Saharan Africa
Wales,Western Sub-Saharan Africa
High SDI,Western Sub-Saharan Africa
Australasia,Western Sub-Saharan Africa
Cambodia,Western Sub-Saharan Africa
Latin America and Caribbean,Western Sub-Saharan Africa
Uganda,Western Sub-Saharan Africa
New Zealand,Western Sub-Saharan Africa
Bahamas,Western Sub-Saharan Africa
Haiti,Western Sub-Saharan Africa
Greece,Western Sub-Saharan Africa
Lebanon,Western Sub-Saharan Africa
Nigeria,Western Sub-Saharan Africa
Brazil,Western Sub-Saharan Africa
Eastern Europe,Western Sub-Saharan Africa
Indonesia,Western Sub-Saharan Africa
Syria,Western Sub-Saharan Africa
Montenegro,Western Sub-Saharan Africa
North Korea,Western Sub-Saharan Africa
Somalia,Western Sub-Saharan Africa
