source,target
Western Sub-Saharan Africa,Botswana
Eritrea,Botswana
Burundi,Botswana
Angola,Botswana
Eastern Sub-Saharan Africa,Botswana
El Salvador,Botswana
Greenland,Botswana
India,Botswana
Eastern Europe,Botswana
Tajikistan,Botswana
Ghana,Botswana
Belarus,Botswana
Armenia,Botswana
Uzbekistan,Botswana
Niger,Botswana
Russia,Botswana
Central Asia,Botswana
Kenya,Botswana
Lithuania,Botswana
Ukraine,Botswana
Uganda,Botswana
Gabon,Botswana
Latvia,Botswana
Maldives,Botswana
Mauritius,Botswana
Rwanda,Botswana
Kyrgyzstan,Botswana
Somalia,Botswana
East Asia,Botswana
Libya,Brazil
High SDI,Brazil
Zambia,Brazil
Tonga,Brazil
Cyprus,Brazil
Switzerland,Brazil
Jamaica,Brazil
Bhutan,Brazil
Peru,Brazil
Malaysia,Brazil
South Africa,Brazil
Oceania,Brazil
Venezuela,Brazil
Algeria,Brazil
Saint Vincent and the Grenadines,Brazil
Netherlands,Brazil
Southern Latin America,Brazil
Paraguay,Brazil
France,Brazil
Lebanon,Brazil
Nepal,Brazil
Suriname,Brazil
Egypt,Brazil
Romania,Brazil
Thailand,Brazil
Solomon Islands,Brazil
Saint Lucia,Brazil
Croatia,Brazil
Kiribati,Brazil
Scotland,Brazil
Japan,Brazil
Spain,Brazil
Bermuda,Brazil
Fiji,Brazil
Ireland,Brazil
Portugal,Brazil
Malawi,Brazil
Afghanistan,Brazil
Poland,Brazil
Argentina,Brazil
Syria,Brazil
Bangladesh,Brazil
Australia,Brazil
England,Brazil
Trinidad and Tobago,Brazil
Indonesia,Brazil
Haiti,Brazil
Bulgaria,Brazil
Tunisia,Brazil
Belgium,Brazil
Jordan,Brazil
Andorra,Brazil
Middle SDI,Brazil
Montenegro,Brazil
Puerto Rico,Brazil
Kuwait,Brazil
Caribbean,Brazil
Comoros,Brazil
Brunei,Brazil
Southern Sub-Saharan Africa,Brazil
Belize,Brazil
Italy,Brazil
Cuba,Brazil
Bolivia,Brazil
Laos,Brazil
Malta,Brazil
Tropical Latin America,Brazil
Myanmar,Brazil
Azerbaijan,Brazil
Samoa,Brazil
Vanuatu,Brazil
New Zealand,Brazil
Oman,Brazil
Latin America and Caribbean,Brazil
High-income Asia Pacific,Brazil
Bahamas,Brazil
Uruguay,Brazil
Palestine,Brazil
Germany,Brazil
Australasia,Brazil
Central Latin America,Brazil
Bosnia and Herzegovina,Brazil
Iceland,Brazil
Norway,Brazil
Ecuador,Brazil
United Kingdom,Brazil
Western Europe,Brazil
Panama,Brazil
Hungary,Brazil
Mexico,Brazil
Saudi Arabia,Brazil
Albania,Brazil
Iran,Brazil
Costa Rica,Brazil
Iraq,Brazil
Marshall Islands,Brazil
Qatar,Brazil
Central Europe,Brazil
Greece,Brazil
Namibia,Brazil
Chile,Brazil
North Africa and Middle East,Brazil
Antigua and Barbuda,Brazil
Dominica,Brazil
United States,Brazil
Andean Latin America,Brazil
High-income,Brazil
High-middle SDI,Brazil
North America,Brazil
South Korea,Brazil
Luxembourg,Brazil
North Korea,Brazil
Nicaragua,Brazil
World,Brazil
Honduras,Brazil
Grenada,Brazil
Canada,Brazil
Southeast Asia,Brazil
Slovenia,Brazil
Seychelles,Brazil
Guyana,Brazil
Bahrain,Brazil
Sudan,Brazil
Taiwan,Brazil
North Macedonia,Brazil
Pakistan,Brazil
Yemen,Brazil
Northern Mariana Islands,Brazil
Philippines,Brazil
American Samoa,Brazil
Slovakia,Brazil
Serbia,Brazil
Czechia,Brazil
Colombia,Brazil
Northern Ireland,Brazil
Turkey,Brazil
Dominican Republic,Brazil
United States Virgin Islands,Brazil
Cambodia,Brazil
Wales,Brazil
United Arab Emirates,Brazil
Barbados,Brazil
Austria,Brazil
Micronesia (country),Brazil
Sweden,Brazil
Denmark,Brazil
Sweden,Brunei
Vanuatu,Brunei
Peru,Brunei
High-income Asia Pacific,Brunei
Philippines,Brunei
Iran,Brunei
Latin America and Caribbean,Brunei
Malawi,Brunei
American Samoa,Brunei
Slovakia,Brunei
Canada,Brunei
Poland,Brunei
Colombia,Brunei
Germany,Brunei
Qatar,Brunei
North Korea,Brunei
Trinidad and Tobago,Brunei
Southern Latin America,Brunei
Jordan,Brunei
Slovenia,Brunei
Suriname,Brunei
South Africa,Brunei
Iraq,Brunei
Japan,Brunei
Saudi Arabia,Brunei
North Macedonia,Brunei
Costa Rica,Brunei
World,Brunei
Tropical Latin America,Brunei
Bolivia,Brunei
Iceland,Brunei
Kiribati,Brunei
Bahrain,Brunei
Lebanon,Brunei
Saint Lucia,Brunei
Saint Vincent and the Grenadines,Brunei
Jamaica,Brunei
Southeast Asia,Brunei
United Kingdom,Brunei
Bhutan,Brunei
Malta,Brunei
Spain,Brunei
Solomon Islands,Brunei
Afghanistan,Brunei
Indonesia,Brunei
Ireland,Brunei
Cambodia,Brunei
Bosnia and Herzegovina,Brunei
Pakistan,Brunei
Samoa,Brunei
Micronesia (country),Brunei
Palestine,Brunei
Chile,Brunei
Switzerland,Brunei
Honduras,Brunei
Romania,Brunei
Hungary,Brunei
Southern Sub-Saharan Africa,Brunei
Marshall Islands,Brunei
High SDI,Brunei
Thailand,Brunei
Azerbaijan,Brunei
Northern Ireland,Brunei
Montenegro,Brunei
Czechia,Brunei
Taiwan,Brunei
Andorra,Brunei
United States Virgin Islands,Brunei
Bahamas,Brunei
Mexico,Brunei
Nepal,Brunei
Cyprus,Brunei
Tonga,Brunei
Argentina,Brunei
Australia,Brunei
Western Europe,Brunei
Middle SDI,Brunei
Fiji,Brunei
Seychelles,Brunei
Austria,Brunei
Nicaragua,Brunei
Norway,Brunei
Cuba,Brunei
Algeria,Brunei
Grenada,Brunei
South Korea,Brunei
Belize,Brunei
Venezuela,Brunei
Albania,Brunei
Barbados,Brunei
Syria,Brunei
Central Europe,Brunei
Dominica,Brunei
Dominican Republic,Brunei
Tunisia,Brunei
Bermuda,Brunei
Oman,Brunei
Puerto Rico,Brunei
France,Brunei
High-income,Brunei
Australasia,Brunei
Turkey,Brunei
Uruguay,Brunei
Libya,Brunei
Egypt,Brunei
Bangladesh,Brunei
Serbia,Brunei
Yemen,Brunei
Brazil,Brunei
Sudan,Brunei
Croatia,Brunei
Northern Mariana Islands,Brunei
Wales,Brunei
Bulgaria,Brunei
Netherlands,Brunei
England,Brunei
Comoros,Brunei
High-middle SDI,Brunei
Belgium,Brunei
Caribbean,Brunei
Italy,Brunei
North America,Brunei
Portugal,Brunei
Namibia,Brunei
Antigua and Barbuda,Brunei
Luxembourg,Brunei
Ecuador,Brunei
Andean Latin America,Brunei
Greece,Brunei
Oceania,Brunei
Malaysia,Brunei
Guyana,Brunei
New Zealand,Brunei
Zambia,Brunei
Kuwait,Brunei
Panama,Brunei
Scotland,Brunei
United States,Brunei
Haiti,Brunei
Denmark,Brunei
Central Latin America,Brunei
Paraguay,Brunei
North Africa and Middle East,Brunei
United Arab Emirates,Brunei
Laos,Brunei
Myanmar,Brunei
Canada,Bulgaria
Western Europe,Bulgaria
Bangladesh,Bulgaria
South Korea,Bulgaria
United Kingdom,Bulgaria
Brunei,Bulgaria
American Samoa,Bulgaria
Turkey,Bulgaria
Panama,Bulgaria
Peru,Bulgaria
Saint Lucia,Bulgaria
Philippines,Bulgaria
Vanuatu,Bulgaria
Namibia,Bulgaria
Norway,Bulgaria
Indonesia,Bulgaria
Suriname,Bulgaria
Solomon Islands,Bulgaria
Fiji,Bulgaria
Antigua and Barbuda,Bulgaria
Cyprus,Bulgaria
Pakistan,Bulgaria
Sudan,Bulgaria
Honduras,Bulgaria
Saudi Arabia,Bulgaria
Kuwait,Bulgaria
Southeast Asia,Bulgaria
Afghanistan,Bulgaria
Nepal,Bulgaria
Northern Mariana Islands,Bulgaria
Cambodia,Bulgaria
Northern Ireland,Bulgaria
Costa Rica,Bulgaria
Nicaragua,Bulgaria
Australasia,Bulgaria
North America,Bulgaria
Latin America and Caribbean,Bulgaria
Barbados,Bulgaria
Puerto Rico,Bulgaria
Belize,Bulgaria
Samoa,Bulgaria
Southern Latin America,Bulgaria
Central Latin America,Bulgaria
Marshall Islands,Bulgaria
Greece,Bulgaria
Oman,Bulgaria
Denmark,Bulgaria
Zambia,Bulgaria
Bhutan,Bulgaria
Iceland,Bulgaria
Slovenia,Bulgaria
Switzerland,Bulgaria
Portugal,Bulgaria
Guyana,Bulgaria
Brazil,Bulgaria
Belgium,Bulgaria
Haiti,Bulgaria
Bosnia and Herzegovina,Bulgaria
World,Bulgaria
New Zealand,Bulgaria
Central Europe,Bulgaria
Yemen,Bulgaria
Bahrain,Bulgaria
North Macedonia,Bulgaria
South Africa,Bulgaria
Montenegro,Bulgaria
Lebanon,Bulgaria
Myanmar,Bulgaria
Comoros,Bulgaria
Jamaica,Bulgaria
High-income Asia Pacific,Bulgaria
Egypt,Bulgaria
Malta,Bulgaria
Thailand,Bulgaria
Croatia,Bulgaria
Japan,Bulgaria
Spain,Bulgaria
Tropical Latin America,Bulgaria
Germany,Bulgaria
Italy,Bulgaria
Ecuador,Bulgaria
Andorra,Bulgaria
Iraq,Bulgaria
Seychelles,Bulgaria
Sweden,Bulgaria
Australia,Bulgaria
Syria,Bulgaria
Laos,Bulgaria
Tonga,Bulgaria
United States Virgin Islands,Bulgaria
Bolivia,Bulgaria
North Africa and Middle East,Bulgaria
Venezuela,Bulgaria
United States,Bulgaria
North Korea,Bulgaria
Taiwan,Bulgaria
Tunisia,Bulgaria
Serbia,Bulgaria
Scotland,Bulgaria
Cuba,Bulgaria
Azerbaijan,Bulgaria
Slovakia,Bulgaria
Southern Sub-Saharan Africa,Bulgaria
Chile,Bulgaria
Luxembourg,Bulgaria
High SDI,Bulgaria
High-income,Bulgaria
Kiribati,Bulgaria
Palestine,Bulgaria
Malaysia,Bulgaria
Iran,Bulgaria
Hungary,Bulgaria
Bermuda,Bulgaria
Czechia,Bulgaria
Ireland,Bulgaria
Malawi,Bulgaria
Andean Latin America,Bulgaria
High-middle SDI,Bulgaria
Dominican Republic,Bulgaria
Colombia,Bulgaria
Trinidad and Tobago,Bulgaria
Argentina,Bulgaria
England,Bulgaria
Caribbean,Bulgaria
Albania,Bulgaria
Saint Vincent and the Grenadines,Bulgaria
Qatar,Bulgaria
Austria,Bulgaria
Netherlands,Bulgaria
Oceania,Bulgaria
Dominica,Bulgaria
Poland,Bulgaria
Mexico,Bulgaria
Grenada,Bulgaria
Uruguay,Bulgaria
Jordan,Bulgaria
France,Bulgaria
Bahamas,Bulgaria
Wales,Bulgaria
United Arab Emirates,Bulgaria
Algeria,Bulgaria
Paraguay,Bulgaria
Micronesia (country),Bulgaria
Libya,Bulgaria
Middle SDI,Bulgaria
Romania,Bulgaria
Guinea-Bissau,Burkina Faso
Ukraine,Burkina Faso
Benin,Burkina Faso
Eritrea,Burkina Faso
Singapore,Burkina Faso
Vietnam,Burkina Faso
Guatemala,Burkina Faso
Eastern Sub-Saharan Africa,Burkina Faso
Mauritania,Burkina Faso
Southeast Asia East Asia and Oceania,Burkina Faso
Latvia,Burkina Faso
Togo,Burkina Faso
Ghana,Burkina Faso
East Asia,Burkina Faso
Central Europe Eastern Europe and Central Asia,Burkina Faso
El Salvador,Burkina Faso
Israel,Burkina Faso
Kazakhstan,Burkina Faso
Eastern Europe,Burkina Faso
Mozambique,Burkina Faso
Sierra Leone,Burkina Faso
Cameroon,Burkina Faso
Lesotho,Burkina Faso
Low-middle SDI,Burkina Faso
China,Burkina Faso
Timor,Burkina Faso
Tajikistan,Burkina Faso
Zimbabwe,Burkina Faso
Guinea,Burkina Faso
Georgia,Burkina Faso
Lithuania,Burkina Faso
Finland,Burkina Faso
Central Asia,Burkina Faso
Djibouti,Burkina Faso
Sri Lanka,Burkina Faso
Eswatini,Burkina Faso
Maldives,Burkina Faso
Gabon,Burkina Faso
Greenland,Burkina Faso
Central African Republic,Burkina Faso
Turkmenistan,Burkina Faso
Botswana,Burkina Faso
Chad,Burkina Faso
Moldova,Burkina Faso
Angola,Burkina Faso
Mali,Burkina Faso
Mongolia,Burkina Faso
Democratic Republic of Congo,Burkina Faso
Cape Verde,Burkina Faso
Morocco,Burkina Faso
Nigeria,Burkina Faso
Tanzania,Burkina Faso
Rwanda,Burkina Faso
Russia,Burkina Faso
Gambia,Burkina Faso
Burundi,Burkina Faso
Armenia,Burkina Faso
Guam,Burkina Faso
Kenya,Burkina Faso
Equatorial Guinea,Burkina Faso
India,Burkina Faso
Belarus,Burkina Faso
South Sudan,Burkina Faso
Kyrgyzstan,Burkina Faso
Papua New Guinea,Burkina Faso
Somalia,Burkina Faso
Senegal,Burkina Faso
Niger,Burkina Faso
Estonia,Burkina Faso
Western Sub-Saharan Africa,Burkina Faso
Low SDI,Burkina Faso
Congo,Burkina Faso
Central Sub-Saharan Africa,Burkina Faso
Mauritius,Burkina Faso
Uzbekistan,Burkina Faso
Liberia,Burkina Faso
Sao Tome and Principe,Burkina Faso
Sub-Saharan Africa,Burkina Faso
Ethiopia,Burkina Faso
Cote d'Ivoire,Burkina Faso
South Asia,Burkina Faso
Madagascar,Burkina Faso
Uganda,Burkina Faso
Burkina Faso,Burundi
Kenya,Burundi
Mauritius,Burundi
Sierra Leone,Burundi
South Asia,Burundi
Papua New Guinea,Burundi
China,Burundi
Gabon,Burundi
Djibouti,Burundi
Uganda,Burundi
Vietnam,Burundi
Greenland,Burundi
El Salvador,Burundi
Liberia,Burundi
Uzbekistan,Burundi
South Sudan,Burundi
Mali,Burundi
Low SDI,Burundi
Finland,Burundi
Cape Verde,Burundi
Botswana,Burundi
Central African Republic,Burundi
Ghana,Burundi
Mongolia,Burundi
Mauritania,Burundi
Lesotho,Burundi
Tajikistan,Burundi
Cameroon,Burundi
Sao Tome and Principe,Burundi
Moldova,Burundi
Mozambique,Burundi
Kazakhstan,Burundi
Southeast Asia East Asia and Oceania,Burundi
Senegal,Burundi
Israel,Burundi
Eastern Sub-Saharan Africa,Burundi
Tanzania,Burundi
Morocco,Burundi
Niger,Burundi
Singapore,Burundi
Eswatini,Burundi
Cote d'Ivoire,Burundi
Chad,Burundi
Guatemala,Burundi
Armenia,Burundi
East Asia,Burundi
Turkmenistan,Burundi
Maldives,Burundi
Congo,Burundi
Zimbabwe,Burundi
Russia,Burundi
Belarus,Burundi
Central Asia,Burundi
Somalia,Burundi
Timor,Burundi
Sub-Saharan Africa,Burundi
Rwanda,Burundi
Nigeria,Burundi
Georgia,Burundi
Central Europe Eastern Europe and Central Asia,Burundi
India,Burundi
Togo,Burundi
Low-middle SDI,Burundi
Ukraine,Burundi
Western Sub-Saharan Africa,Burundi
Madagascar,Burundi
Eritrea,Burundi
Ethiopia,Burundi
Estonia,Burundi
Eastern Europe,Burundi
Equatorial Guinea,Burundi
Lithuania,Burundi
Latvia,Burundi
Democratic Republic of Congo,Burundi
Central Sub-Saharan Africa,Burundi
Gambia,Burundi
Benin,Burundi
Guinea-Bissau,Burundi
Guinea,Burundi
Sri Lanka,Burundi
Kyrgyzstan,Burundi
Angola,Burundi
Guam,Burundi
Samoa,Cambodia
Southern Sub-Saharan Africa,Cambodia
Bosnia and Herzegovina,Cambodia
Romania,Cambodia
Malaysia,Cambodia
Pakistan,Cambodia
France,Cambodia
Venezuela,Cambodia
Wales,Cambodia
Montenegro,Cambodia
Bhutan,Cambodia
Myanmar,Cambodia
Iceland,Cambodia
Bangladesh,Cambodia
Philippines,Cambodia
United States,Cambodia
Western Europe,Cambodia
Central Latin America,Cambodia
Netherlands,Cambodia
Kiribati,Cambodia
Taiwan,Cambodia
Solomon Islands,Cambodia
Slovakia,Cambodia
Oman,Cambodia
Ecuador,Cambodia
Bermuda,Cambodia
Tonga,Cambodia
Japan,Cambodia
Canada,Cambodia
Australia,Cambodia
Chile,Cambodia
Latin America and Caribbean,Cambodia
Panama,Cambodia
Mexico,Cambodia
Cyprus,Cambodia
Comoros,Cambodia
Peru,Cambodia
Turkey,Cambodia
Croatia,Cambodia
United Arab Emirates,Cambodia
Barbados,Cambodia
Tropical Latin America,Cambodia
Palestine,Cambodia
Paraguay,Cambodia
Caribbean,Cambodia
Honduras,Cambodia
Belize,Cambodia
Marshall Islands,Cambodia
Poland,Cambodia
Luxembourg,Cambodia
Bolivia,Cambodia
American Samoa,Cambodia
Northern Mariana Islands,Cambodia
Italy,Cambodia
England,Cambodia
High-income Asia Pacific,Cambodia
Greece,Cambodia
Hungary,Cambodia
Middle SDI,Cambodia
Saint Vincent and the Grenadines,Cambodia
Switzerland,Cambodia
Dominican Republic,Cambodia
Zambia,Cambodia
Southern Latin America,Cambodia
Austria,Cambodia
Germany,Cambodia
Cuba,Cambodia
Costa Rica,Cambodia
Serbia,Cambodia
Nicaragua,Cambodia
Vanuatu,Cambodia
Namibia,Cambodia
Indonesia,Cambodia
Syria,Cambodia
South Africa,Cambodia
Egypt,Cambodia
Bulgaria,Cambodia
Sweden,Cambodia
North Korea,Cambodia
Azerbaijan,Cambodia
Scotland,Cambodia
World,Cambodia
Uruguay,Cambodia
Central Europe,Cambodia
Yemen,Cambodia
Dominica,Cambodia
Saudi Arabia,Cambodia
Oceania,Cambodia
Suriname,Cambodia
Brazil,Cambodia
Albania,Cambodia
Bahamas,Cambodia
Grenada,Cambodia
High SDI,Cambodia
Ireland,Cambodia
North Macedonia,Cambodia
Northern Ireland,Cambodia
Malta,Cambodia
Tunisia,Cambodia
Jamaica,Cambodia
Guyana,Cambodia
Antigua and Barbuda,Cambodia
Thailand,Cambodia
Sudan,Cambodia
Algeria,Cambodia
Laos,Cambodia
Haiti,Cambodia
Lebanon,Cambodia
Nepal,Cambodia
Bahrain,Cambodia
Qatar,Cambodia
Australasia,Cambodia
United Kingdom,Cambodia
Libya,Cambodia
Portugal,Cambodia
Colombia,Cambodia
High-income,Cambodia
Iraq,Cambodia
Norway,Cambodia
North Africa and Middle East,Cambodia
Saint Lucia,Cambodia
Afghanistan,Cambodia
Denmark,Cambodia
New Zealand,Cambodia
Slovenia,Cambodia
Seychelles,Cambodia
High-middle SDI,Cambodia
Jordan,Cambodia
South Korea,Cambodia
Fiji,Cambodia
United States Virgin Islands,Cambodia
Belgium,Cambodia
Spain,Cambodia
Andorra,Cambodia
North America,Cambodia
Brunei,Cambodia
Czechia,Cambodia
Southeast Asia,Cambodia
Argentina,Cambodia
Trinidad and Tobago,Cambodia
Malawi,Cambodia
Iran,Cambodia
Puerto Rico,Cambodia
Micronesia (country),Cambodia
Andean Latin America,Cambodia
Kuwait,Cambodia
Central Sub-Saharan Africa,Cameroon
Botswana,Cameroon
Eastern Sub-Saharan Africa,Cameroon
Southeast Asia East Asia and Oceania,Cameroon
Madagascar,Cameroon
Angola,Cameroon
Turkmenistan,Cameroon
Guinea,Cameroon
Mongolia,Cameroon
Mali,Cameroon
Estonia,Cameroon
Democratic Republic of Congo,Cameroon
Sub-Saharan Africa,Cameroon
East Asia,Cameroon
Greenland,Cameroon
Burundi,Cameroon
Lesotho,Cameroon
Sierra Leone,Cameroon
Rwanda,Cameroon
Guinea-Bissau,Cameroon
Eastern Europe,Cameroon
Central Europe Eastern Europe and Central Asia,Cameroon
Timor,Cameroon
Congo,Cameroon
Mozambique,Cameroon
Low-middle SDI,Cameroon
Central Asia,Cameroon
Moldova,Cameroon
Papua New Guinea,Cameroon
Israel,Cameroon
Georgia,Cameroon
Ethiopia,Cameroon
Guam,Cameroon
Benin,Cameroon
Zimbabwe,Cameroon
South Sudan,Cameroon
Belarus,Cameroon
Ghana,Cameroon
Tanzania,Cameroon
Somalia,Cameroon
Eritrea,Cameroon
Nigeria,Cameroon
Niger,Cameroon
Mauritania,Cameroon
Sao Tome and Principe,Cameroon
Low SDI,Cameroon
India,Cameroon
Gambia,Cameroon
Togo,Cameroon
Burkina Faso,Cameroon
Latvia,Cameroon
Equatorial Guinea,Cameroon
Kazakhstan,Cameroon
Morocco,Cameroon
Uganda,Cameroon
Sri Lanka,Cameroon
Uzbekistan,Cameroon
Senegal,Cameroon
Finland,Cameroon
Singapore,Cameroon
Kyrgyzstan,Cameroon
China,Cameroon
Lithuania,Cameroon
Cape Verde,Cameroon
Djibouti,Cameroon
Eswatini,Cameroon
Ukraine,Cameroon
Liberia,Cameroon
South Asia,Cameroon
Western Sub-Saharan Africa,Cameroon
Guatemala,Cameroon
Armenia,Cameroon
Tajikistan,Cameroon
El Salvador,Cameroon
Vietnam,Cameroon
Kenya,Cameroon
Chad,Cameroon
Gabon,Cameroon
Maldives,Cameroon
Cote d'Ivoire,Cameroon
Russia,Cameroon
Central African Republic,Cameroon
Mauritius,Cameroon
Bolivia,Canada
Central Latin America,Canada
Ecuador,Canada
Germany,Canada
Belgium,Canada
Iceland,Canada
Malta,Canada
Ireland,Canada
Belize,Canada
Costa Rica,Canada
Philippines,Canada
Micronesia (country),Canada
Bahamas,Canada
Croatia,Canada
Honduras,Canada
Azerbaijan,Canada
Central Europe,Canada
South Korea,Canada
Italy,Canada
American Samoa,Canada
Venezuela,Canada
Greece,Canada
Portugal,Canada
Dominican Republic,Canada
Oceania,Canada
Bahrain,Canada
United Arab Emirates,Canada
Andean Latin America,Canada
Australasia,Canada
Nepal,Canada
Middle SDI,Canada
Antigua and Barbuda,Canada
Algeria,Canada
Syria,Canada
High-income Asia Pacific,Canada
United States,Canada
Northern Ireland,Canada
Luxembourg,Canada
North Korea,Canada
Romania,Canada
Samoa,Canada
Iran,Canada
Barbados,Canada
Scotland,Canada
Dominica,Canada
Slovakia,Canada
Afghanistan,Canada
Kiribati,Canada
Andorra,Canada
Tropical Latin America,Canada
Libya,Canada
Japan,Canada
Fiji,Canada
Comoros,Canada
Serbia,Canada
Saint Lucia,Canada
United States Virgin Islands,Canada
United Kingdom,Canada
Southern Sub-Saharan Africa,Canada
North Africa and Middle East,Canada
Sweden,Canada
Bhutan,Canada
Indonesia,Canada
Poland,Canada
France,Canada
Namibia,Canada
Jordan,Canada
Guyana,Canada
North America,Canada
Myanmar,Canada
Albania,Canada
Mexico,Canada
Cyprus,Canada
Southeast Asia,Canada
Denmark,Canada
Uruguay,Canada
Caribbean,Canada
High-middle SDI,Canada
Switzerland,Canada
Haiti,Canada
Northern Mariana Islands,Canada
Sudan,Canada
High SDI,Canada
Slovenia,Canada
Tonga,Canada
Bermuda,Canada
Grenada,Canada
Malawi,Canada
Netherlands,Canada
Trinidad and Tobago,Canada
Lebanon,Canada
Spain,Canada
Bosnia and Herzegovina,Canada
Solomon Islands,Canada
Chile,Canada
Puerto Rico,Canada
Thailand,Canada
South Africa,Canada
Hungary,Canada
Cambodia,Canada
Oman,Canada
Palestine,Canada
Zambia,Canada
Southern Latin America,Canada
Brunei,Canada
Marshall Islands,Canada
Peru,Canada
Suriname,Canada
Norway,Canada
Kuwait,Canada
Pakistan,Canada
Jamaica,Canada
Egypt,Canada
Saudi Arabia,Canada
Saint Vincent and the Grenadines,Canada
World,Canada
England,Canada
Montenegro,Canada
New Zealand,Canada
Austria,Canada
Nicaragua,Canada
Turkey,Canada
Australia,Canada
Tunisia,Canada
Latin America and Caribbean,Canada
Seychelles,Canada
Bulgaria,Canada
Colombia,Canada
Czechia,Canada
Malaysia,Canada
Western Europe,Canada
Bangladesh,Canada
High-income,Canada
Wales,Canada
North Macedonia,Canada
Paraguay,Canada
Vanuatu,Canada
Cuba,Canada
Taiwan,Canada
Qatar,Canada
Panama,Canada
Brazil,Canada
Iraq,Canada
Yemen,Canada
Laos,Canada
Argentina,Canada
Kenya,Cape Verde
Greenland,Cape Verde
South Asia,Cape Verde
Guinea-Bissau,Cape Verde
Mali,Cape Verde
Togo,Cape Verde
Finland,Cape Verde
El Salvador,Cape Verde
Sierra Leone,Cape Verde
Nigeria,Cape Verde
Low-middle SDI,Cape Verde
Mozambique,Cape Verde
Sao Tome and Principe,Cape Verde
Cameroon,Cape Verde
Ethiopia,Cape Verde
Democratic Republic of Congo,Cape Verde
Eastern Europe,Cape Verde
Latvia,Cape Verde
Ukraine,Cape Verde
Central African Republic,Cape Verde
Guinea,Cape Verde
Estonia,Cape Verde
Zimbabwe,Cape Verde
Armenia,Cape Verde
Guam,Cape Verde
Sub-Saharan Africa,Cape Verde
Cote d'Ivoire,Cape Verde
Russia,Cape Verde
Uganda,Cape Verde
Burkina Faso,Cape Verde
Burundi,Cape Verde
China,Cape Verde
Madagascar,Cape Verde
Tanzania,Cape Verde
Singapore,Cape Verde
Georgia,Cape Verde
Moldova,Cape Verde
Rwanda,Cape Verde
Somalia,Cape Verde
Low SDI,Cape Verde
India,Cape Verde
Tajikistan,Cape Verde
Djibouti,Cape Verde
Gambia,Cape Verde
Mauritania,Cape Verde
East Asia,Cape Verde
Kyrgyzstan,Cape Verde
Belarus,Cape Verde
Gabon,Cape Verde
Senegal,Cape Verde
Papua New Guinea,Cape Verde
Chad,Cape Verde
Benin,Cape Verde
Sri Lanka,Cape Verde
Israel,Cape Verde
Morocco,Cape Verde
Lesotho,Cape Verde
Timor,Cape Verde
Eswatini,Cape Verde
Mongolia,Cape Verde
Eritrea,Cape Verde
Uzbekistan,Cape Verde
South Sudan,Cape Verde
Botswana,Cape Verde
Congo,Cape Verde
Ghana,Cape Verde
Western Sub-Saharan Africa,Cape Verde
Southeast Asia East Asia and Oceania,Cape Verde
Maldives,Cape Verde
Central Europe Eastern Europe and Central Asia,Cape Verde
Equatorial Guinea,Cape Verde
Central Sub-Saharan Africa,Cape Verde
Liberia,Cape Verde
Mauritius,Cape Verde
Angola,Cape Verde
Central Asia,Cape Verde
Vietnam,Cape Verde
Lithuania,Cape Verde
Guatemala,Cape Verde
Eastern Sub-Saharan Africa,Cape Verde
Turkmenistan,Cape Verde
Kazakhstan,Cape Verde
Niger,Cape Verde
Southern Sub-Saharan Africa,Caribbean
England,Caribbean
South Africa,Caribbean
Northern Mariana Islands,Caribbean
Chile,Caribbean
North America,Caribbean
Saint Vincent and the Grenadines,Caribbean
Afghanistan,Caribbean
Cambodia,Caribbean
Sweden,Caribbean
Dominica,Caribbean
Canada,Caribbean
Philippines,Caribbean
Bulgaria,Caribbean
Hungary,Caribbean
Grenada,Caribbean
Myanmar,Caribbean
Puerto Rico,Caribbean
Pakistan,Caribbean
Northern Ireland,Caribbean
Iceland,Caribbean
Middle SDI,Caribbean
High-income,Caribbean
Marshall Islands,Caribbean
